Code_Article,Nom_Produit,Description_Produit,Categorie 1,Categorie 2,Categorie,Sous_Categorie,combined,similar_product_in_dataset2,Prix_Produit_dataset2,Description_Produit_dataset2,Source_dataset2,Site_dataset2,Categorie_dataset2,Lien_Categorie1_dataset2,Categorie 1_dataset2,Lien_Categorie2_dataset2,Categorie 2_dataset2,Lien_Categorie3_dataset2,Categorie 3_dataset2,Nom_Produit_dataset2,Lien_Produit_dataset2,Description_Produit_dataset2,Prix_Produit_dataset2,Marque_Produit_dataset2,combined_dataset2
662140317.0,B.Gaz TROPICO Pet 1.5L,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010901 - ORANGE,1173201090158 - BOUTEILLE PLASTIQUE SUPERIEUR OU = 100CL,nom_produit : b.gaz tropico pet 1.5l description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,SCHWEPPES tonic,https://www.carrefour.tn/default/schweppes-tonic-5449000164032.html,La canette de 24cl,1 dt 070,SCHWEPPES,nom_produit : schweppes tonic description_produit : la canette de 240.0ml marque_produit : schweppes categorie 1: soda categorie 2 : 
662140327.0,B.Gaz TROPICO Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010901 - ORANGE,1173201090158 - BOUTEILLE PLASTIQUE SUPERIEUR OU = 100CL,nom_produit : b.gaz tropico pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,COCA COLA,https://www.carrefour.tn/default/catalog/product/view/id/13765/s/coca-cola-5449000226662/category/25/,La canette de 24cl,1 dt 160,COCA COLA,nom_produit : coca cola description_produit : la canette de 240.0ml marque_produit : coca cola categorie 1: soda categorie 2 : 
662140337.0,B.Gaz TROPICO Pet 50CL,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010901 - ORANGE,1173201090159 - BOUTEILLE PLASTIQUE INFERIEUR A 100 CL,nom_produit : b.gaz tropico pet 500.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,VIVA pêche,https://www.carrefour.tn/default/viva-peche-6194007891113.html,La canette de 33cl,1 dt 170,VIVA,nom_produit : viva pêche description_produit : la canette de 330.0ml marque_produit : viva categorie 1: soda categorie 2 : 
662140347.0,B.Gaz Ananas PUNCH PET 1.5L,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010913 - CITRON,1173201091358 - BOUTEILLE PLASTIQUE SUPERIEUR OU = 100CL,nom_produit : b.gaz ananas punch pet 1.5l description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,RAOUA framboise cassis,https://www.carrefour.tn/default/raoua-framboise-cassis-6194007804540.html,La bouteille de 0.5L,1 dt 250,RAOUA,nom_produit : raoua framboise cassis description_produit : la bouteille de 0.5l marque_produit : raoua categorie 1: soda categorie 2 : 
662140357.0,B.Gaz Ananas PUNCH PET 30CL,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320111 - BOISSONS AUX FRUITS GAZEUSES,11732011199 - AUTRES,1173201119962 - BOITE METAL,nom_produit : b.gaz ananas punch pet 300.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320111 - boissons aux fruits gazeuses,PUNCH ananas,1 dt 170,La bouteille de 30cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH pomme,https://www.carrefour.tn/default/punch-pomme-null-6191534802346.html,La bouteille de 1L,2 dt 470,PUNCH,nom_produit : punch pomme description_produit : la bouteille de 1l marque_produit : punch categorie 1: soda categorie 2 : 
662140367.0,B.GAZ FANTA CITRON PET 30CL,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010913 - CITRON,1173201091359 - BOUTEILLE PLASTIQUE INFERIEUR A 100 CL,nom_produit : b.gaz fanta citron pet 300.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH orange,https://www.carrefour.tn/default/punch-orange-null-6191534802315.html,La bouteille de 1L,2 dt 470,PUNCH,nom_produit : punch orange description_produit : la bouteille de 1l marque_produit : punch categorie 1: soda categorie 2 : 
662140377.0,B.GAZ FANTA POMME PET 30CL,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010915 - POMME,1173201091559 - BOUTEILLE PLASTIQUE INFERIEUR A 100 CL,nom_produit : b.gaz fanta pomme pet 300.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH à la pulpe d'orange,https://www.carrefour.tn/default/punch-a-la-pulpe-dorange-6191534803022.html,La bouteille de 30cl,1 dt 350,PUNCH,nom_produit : punch à la pulpe d'orange description_produit : la bouteille de 300.0ml marque_produit : punch categorie 1: soda categorie 2 : 
662140387.0,B.Gaz ORANGINA Bte 24Cl,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010901 - ORANGE,1173201090156 - BOUTEILLE VERRE INFERIEUR OU = A  50 CL,nom_produit : b.gaz orangina bte 240.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH cidre,https://www.carrefour.tn/default/punch-cidre-6191534803039.html,La bouteille de 30cl,1 dt 170,PUNCH,nom_produit : punch cidre description_produit : la bouteille de 300.0ml marque_produit : punch categorie 1: soda categorie 2 : 
662140397.0,B.Gaz Au Pulpe Orange ORANGINA Pet 40CL,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010901 - ORANGE,1173201090159 - BOUTEILLE PLASTIQUE INFERIEUR A 100 CL,nom_produit : b.gaz au pulpe orange orangina pet 400.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH cidre,https://www.carrefour.tn/default/punch-cidre-6191534802414.html,La bouteille de 0.5L,1 dt 530,PUNCH,nom_produit : punch cidre description_produit : la bouteille de 0.5l marque_produit : punch categorie 1: soda categorie 2 : 
662140407.0,B.Gaz Au Pulpe Orange ORANGINA Pet 80CL,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010901 - ORANGE,1173201090159 - BOUTEILLE PLASTIQUE INFERIEUR A 100 CL,nom_produit : b.gaz au pulpe orange orangina pet 800.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH pomme,https://www.carrefour.tn/default/punch-pomme-6191534802391.html,La bouteille de 0.5L,1 dt 530,PUNCH,nom_produit : punch pomme description_produit : la bouteille de 0.5l marque_produit : punch categorie 1: soda categorie 2 : 
662140417.0,"B.Gaz Au Pulpe Orange ORANGINA Pet 1,2L",1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010901 - ORANGE,1173201090158 - BOUTEILLE PLASTIQUE SUPERIEUR OU = 100CL,"nom_produit : b.gaz au pulpe orange orangina pet 1,2l description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits",,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH orange,https://www.carrefour.tn/default/punch-orange-6191534802360.html,La bouteille de 0.5L,1 dt 530,PUNCH,nom_produit : punch orange description_produit : la bouteille de 0.5l marque_produit : punch categorie 1: soda categorie 2 : 
662140437.0,B.GAZ ORANGINA ZERO PET 0.4 L,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320111 - BOISSONS AUX FRUITS GAZEUSES,11732011199 - AUTRES,1173201119959 - BOUTEILLE PLASTIQUE INFERIEUR A 100 CL,nom_produit : b.gaz orangina zero pet 0.4 l description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320111 - boissons aux fruits gazeuses,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH citron,https://www.carrefour.tn/default/punch-citron-6191534802384.html,La bouteille de 0.5L,1 dt 530,PUNCH,nom_produit : punch citron description_produit : la bouteille de 0.5l marque_produit : punch categorie 1: soda categorie 2 : 
662140457.0,B.GAZ ORANGINA ZERO PET 0.8 L,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320111 - BOISSONS AUX FRUITS GAZEUSES,11732011199 - AUTRES,1173201119959 - BOUTEILLE PLASTIQUE INFERIEUR A 100 CL,nom_produit : b.gaz orangina zero pet 0.8 l description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320111 - boissons aux fruits gazeuses,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,SPRITE,https://www.carrefour.tn/default/sprite-54491069.html,La bouteille de 0.5L,1 dt 320,SPRITE,nom_produit : sprite description_produit : la bouteille de 0.5l marque_produit : sprite categorie 1: soda categorie 2 : 
662180036.0,B.Gaz Citron SCHWEPPES Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010913 - CITRON,1173201091358 - BOUTEILLE PLASTIQUE SUPERIEUR OU = 100CL,nom_produit : b.gaz citron schweppes pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,ORANGINA sanguine,https://www.carrefour.tn/default/orangina-sanguine-6194019607580.html,La canette de 33cl,1 dt 250,ORANGINA,nom_produit : orangina sanguine description_produit : la canette de 330.0ml marque_produit : orangina categorie 1: soda categorie 2 : 
662180056.0,B.Gaz Citron SCHWEPPES Pet 50CL,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010913 - CITRON,1173201091359 - BOUTEILLE PLASTIQUE INFERIEUR A 100 CL,nom_produit : b.gaz citron schweppes pet 500.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,ORANGINA light,https://www.carrefour.tn/default/orangina-light-6191525200090.html,La bouteille de 1L,2 dt 270,ORANGINA,nom_produit : orangina light description_produit : la bouteille de 1l marque_produit : orangina categorie 1: soda categorie 2 : 
662180097.0,"B.Gaz Tonic SCHWEPPES Pet 0,5L",1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320105 - SODAS AUX EXTRAITS DE PLANTES,11732010503 - TONIC,1173201050359 - BOUTEILLE PLASTIQUE INFERIEUR A 100 CL,"nom_produit : b.gaz tonic schweppes pet 0,5l description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320105 - sodas aux extraits de plantes",,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,FANTA orange,https://www.carrefour.tn/default/fanta-orange-40822938.html,La bouteille de 0.5L,1 dt 310,FANTA,nom_produit : fanta orange description_produit : la bouteille de 0.5l marque_produit : fanta categorie 1: soda categorie 2 : 
662180106.0,B.Gaz Menthe BOGA Pet 50CL,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320105 - SODAS AUX EXTRAITS DE PLANTES,11732010501 - MENTHE,1173201050159 - BOUTEILLE PLASTIQUE INFERIEUR A 100 CL,nom_produit : b.gaz menthe boga pet 500.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320105 - sodas aux extraits de plantes,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,COCA COLA zéro,https://www.carrefour.tn/default/coca-cola-zero-90375149.html,La bouteille de 30cl,1 dt 150,COCA COLA,nom_produit : coca cola zéro description_produit : la bouteille de 300.0ml marque_produit : coca cola categorie 1: soda categorie 2 : 
662180116.0,B.Gaz Agrume SCHWEPPES Pet 50CL,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010999 - AUTRES,1173201099902 - X1,nom_produit : b.gaz agrume schweppes pet 500.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,BOGA menthe,https://www.carrefour.tn/default/boga-menthe-6194019607030.html,La bouteille de 1L,2 dt 280,BOGA,nom_produit : boga menthe description_produit : la bouteille de 1l marque_produit : boga categorie 1: soda categorie 2 : 
662180126.0,B.Gaz Menthe BOGA Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320105 - SODAS AUX EXTRAITS DE PLANTES,11732010501 - MENTHE,1173201050158 - BOUTEILLE PLASTIQUE SUPERIEUR OU = 100CL,nom_produit : b.gaz menthe boga pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320105 - sodas aux extraits de plantes,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,VIVA citron,https://www.carrefour.tn/default/viva-citron-l-6194007840043.html,La bouteille de 1.5L,2 dt 940,VIVA,nom_produit : viva citron description_produit : la bouteille de 1.5l marque_produit : viva categorie 1: soda categorie 2 : 
662180216.0,B.Gaz Agrume SCHWEPPES Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010999 - AUTRES,1173201099902 - X1,nom_produit : b.gaz agrume schweppes pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,VIVA citron,https://www.carrefour.tn/default/viva-citron-6194007890314.html,La canette de 33cl,1 dt 210,VIVA,nom_produit : viva citron description_produit : la canette de 330.0ml marque_produit : viva categorie 1: soda categorie 2 : 
662180257.0,"B.Gaz Peche VIVA Pet 1,5L",1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010999 - AUTRES,1173201099902 - X1,"nom_produit : b.gaz peche viva pet 1,5l description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits",,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,VIVA orange,https://www.carrefour.tn/default/viva-orange-6194007893605.html,La canette de 33cl,1 dt 210,VIVA,nom_produit : viva orange description_produit : la canette de 330.0ml marque_produit : viva categorie 1: soda categorie 2 : 
662180267.0,"B.Gaz Orange VIVA Pet 1,5L",1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010901 - ORANGE,1173201090158 - BOUTEILLE PLASTIQUE SUPERIEUR OU = 100CL,"nom_produit : b.gaz orange viva pet 1,5l description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits",,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,SPRITE lemon,https://www.carrefour.tn/default/sprite-lemon-5449000050939.html,La bouteille de 1L,2 dt 280,SPRITE,nom_produit : sprite lemon description_produit : la bouteille de 1l marque_produit : sprite categorie 1: soda categorie 2 : 
662180318.0,B.Gaz SPRITE Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010913 - CITRON,1173201091358 - BOUTEILLE PLASTIQUE SUPERIEUR OU = 100CL,nom_produit : b.gaz sprite pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,SPRITE lemon,https://www.carrefour.tn/default/sprite-lemon-5449000014535.html,La canette de 33cl,1 dt 030,SPRITE,nom_produit : sprite lemon description_produit : la canette de 330.0ml marque_produit : sprite categorie 1: soda categorie 2 : 
662180328.0,B.Gaz SPRITE Pet 50CL,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010913 - CITRON,1173201091359 - BOUTEILLE PLASTIQUE INFERIEUR A 100 CL,nom_produit : b.gaz sprite pet 500.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,SCHWEPPES agrumes,https://www.carrefour.tn/default/schweppes-agrumes-5449000291202.html,La canette de 33cl,1 dt 070,SCHWEPPES,nom_produit : schweppes agrumes description_produit : la canette de 330.0ml marque_produit : schweppes categorie 1: soda categorie 2 : 
662180347.0,"B.Gaz Pomme FANTA Pet 1,5L",1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320109 - SODAS AUX EXTRAITS DE FRUITS,11732010915 - POMME,1173201091558 - BOUTEILLE PLASTIQUE SUPERIEUR OU = 100CL,"nom_produit : b.gaz pomme fanta pet 1,5l description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320109 - sodas aux extraits de fruits",,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,SCHWEPPES citron,https://www.carrefour.tn/default/schweppes-citron-5449000164049.html,La canette de 24cl,1 dt 070,SCHWEPPES,nom_produit : schweppes citron description_produit : la canette de 240.0ml marque_produit : schweppes categorie 1: soda categorie 2 : 
